,date,BasketDay,branch,item,sub_category,brand,department,category,SupplierName,Week,WeekDay,tempavg,precipitation,wind_speed,War,Recall
0,2022-04-01,248089.19659999,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
1,2022-04-01,248089.19659999,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
2,2022-04-01,248089.19659999,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
3,2022-04-01,248089.19659999,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
4,2022-04-01,248089.19659999,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
5,2022-04-01,248089.19659999,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
6,2022-04-01,248089.19659999,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
7,2022-04-01,248089.19659999,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
8,2022-04-01,248089.19659999,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
9,2022-04-01,248089.19659999,71 - ראשון מזרח,כבד דג שיבוט בשמן הדג 115 גר',שפרוטים/מקרלים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
10,2022-04-01,248089.19659999,71 - ראשון מזרח,נתחי טונה בשמן 140 גר' יונה רביעייה,טונה בשמן,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
11,2022-04-01,248089.19659999,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
12,2022-04-01,248089.19659999,71 - ראשון מזרח,טונה סטאריקיסט בשמן קנולה רביעייה 160 גר,מארז טונה בשמן קנולה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
13,2022-04-01,248089.19659999,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
14,2022-04-01,248089.19659999,71 - ראשון מזרח,סרדין 125 גר' ברוטב עגבניות,סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
15,2022-04-01,248089.19659999,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
16,2022-04-01,248089.19659999,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
17,2022-04-01,248089.19659999,71 - ראשון מזרח,קוליאס 120גרם,שפרוטים/מקרלים שימורים,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
18,2022-04-01,248089.19659999,71 - ראשון מזרח,סרדין מרוקאי בשמן זית 115 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
19,2022-04-01,248089.19659999,71 - ראשון מזרח,סרדין בשמן צמחי 110 גר',סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
20,2022-04-01,248089.19659999,71 - ראשון מזרח,ריו מארה טונה בשמן זית לימון ופלפל שליישיה,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
21,2022-04-01,248089.19659999,71 - ראשון מזרח,סרדינים בשמן צמחי 125 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
22,2022-04-01,248089.19659999,71 - ראשון מזרח,ריו מארה טונה בשמן זית שלישיות 80 גרם,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
23,2022-04-01,248089.19659999,71 - ראשון מזרח,סרדינים בשמן צמחי וילי פוד (110 גרם),סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
24,2022-04-01,248089.19659999,71 - ראשון מזרח,טונה בשמן זית 100 גר עץ הזית,טונה בודד,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
25,2022-04-01,248089.19659999,71 - ראשון מזרח,פילטונה טונה בשמן זית שלישיה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",14.0,יום ו׳,17.0,0.0,7.800000000000001,-1.6666666666666667,-1.3333333333333333
26,2022-04-03,172601.1792,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
27,2022-04-03,172601.1792,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
28,2022-04-03,172601.1792,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
29,2022-04-03,172601.1792,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
30,2022-04-03,172601.1792,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
31,2022-04-03,172601.1792,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
32,2022-04-03,172601.1792,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
33,2022-04-03,172601.1792,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
34,2022-04-03,172601.1792,71 - ראשון מזרח,טונה סטאריקיסט בשמן קנולה רביעייה 160 גר,מארז טונה בשמן קנולה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
35,2022-04-03,172601.1792,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
36,2022-04-03,172601.1792,71 - ראשון מזרח,פילטונה טונה בשמן זית שלישיה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
37,2022-04-03,172601.1792,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
38,2022-04-03,172601.1792,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
39,2022-04-03,172601.1792,71 - ראשון מזרח,טונה במי מלח 158 גר' רביעייה פילטונה,מארזי טונה במים,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
40,2022-04-03,172601.1792,71 - ראשון מזרח,"ס.ק בשמן עם פלפל חריף 160 גרם ב""י",סלטי טונה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
41,2022-04-03,172601.1792,71 - ראשון מזרח,טונה בשמן קנולה רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
42,2022-04-03,172601.1792,71 - ראשון מזרח,ריו מארה טונה בשמן זית שלישיות 80 גרם,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
43,2022-04-03,172601.1792,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
44,2022-04-03,172601.1792,71 - ראשון מזרח,שלישיית נתחי טונה בהירה בשמן צמחי 80 גר' פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
45,2022-04-03,172601.1792,71 - ראשון מזרח,בורגול עם גרגירי חומוס עם טונה בשמן זית 160 גרם,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
46,2022-04-03,172601.1792,71 - ראשון מזרח,סלט טונה פיקנטי נון (160 גרם),סלטי טונה,נון,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
47,2022-04-03,172601.1792,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
48,2022-04-03,172601.1792,71 - ראשון מזרח,ממרח טונה סטארקיסט (160 גרם),ממרחי דגים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
49,2022-04-03,172601.1792,71 - ראשון מזרח,סרדין מרוקאי בשמן ולימון 125 גר',סרדינים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
50,2022-04-03,172601.1792,71 - ראשון מזרח,סרדין רוברט בשמן זית,סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
51,2022-04-03,172601.1792,71 - ראשון מזרח,אורז ועדשים עם טונה 160 גר' עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
52,2022-04-03,172601.1792,71 - ראשון מזרח,סרדין בשמן סויה125 גר,סרדינים שימורים,קפריקורן,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום א׳,18.533333333333335,0.0,5.900000000000001,-2.0,-2.0
53,2022-04-04,295219.8021,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
54,2022-04-04,295219.8021,71 - ראשון מזרח,טונה סטאריקיסט בשמן קנולה רביעייה 160 גר,מארז טונה בשמן קנולה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
55,2022-04-04,295219.8021,71 - ראשון מזרח,ויצמן סרדין בשמן זית 125 ג,סרדינים שימורים,ללא,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
56,2022-04-04,295219.8021,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
57,2022-04-04,295219.8021,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
58,2022-04-04,295219.8021,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
59,2022-04-04,295219.8021,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
60,2022-04-04,295219.8021,71 - ראשון מזרח,"גפילטע פיש מדגי קרפיון וכסיף בעל""ז 560 גר'",גפילטעפיש,דלידג,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
61,2022-04-04,295219.8021,71 - ראשון מזרח,טונה בשמן זית כתית מעולה 140 גר' סטארקיסט רביעייה,מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
62,2022-04-04,295219.8021,71 - ראשון מזרח,נתחי טונה בהירה בשמן פוסידון (108x4 גרם),מארזי טונה בשמן,פוסידון,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
63,2022-04-04,295219.8021,71 - ראשון מזרח,טונה בשמן צמחי 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
64,2022-04-04,295219.8021,71 - ראשון מזרח,נתחי טונה בשמן 140 גר' יונה רביעייה,טונה בשמן,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
65,2022-04-04,295219.8021,71 - ראשון מזרח,פילטונה טונה בשמן זית שלישיה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
66,2022-04-04,295219.8021,71 - ראשון מזרח,שלשות נתחי טונה בשמן צמחי 80 גר',מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
67,2022-04-04,295219.8021,71 - ראשון מזרח,ביצי דג שיבוט 200 גר' שוקחה,אפרטיף,שוקחה,מכולת,דגים/בשר משומר,"בני ג'ורג' שוקחה (חיפה) בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
68,2022-04-04,295219.8021,71 - ראשון מזרח,נתחי טונה בהירה בשמן ויליגר (140x4 גרם),מארזי טונה בשמן,ויליגר,מכולת,דגים/בשר משומר,"נטו מלינדה סחר בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
69,2022-04-04,295219.8021,71 - ראשון מזרח,סרדינים בשמן צמחי וילי פוד (110 גרם),סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
70,2022-04-04,295219.8021,71 - ראשון מזרח,קינואה לבנה ואדומה עם טונה בשמן זית 160 גר עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
71,2022-04-04,295219.8021,71 - ראשון מזרח,ממרח טונה סטארקיסט (160 גרם),ממרחי דגים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
72,2022-04-04,295219.8021,71 - ראשון מזרח,פסטה עם טונה בשמן זית 160 גר' עץ הזית,טונה בשמן זית,עץ הזית,מכולת,דגים/בשר משומר,"סוגת תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
73,2022-04-04,295219.8021,71 - ראשון מזרח,ריו מארה טונה בשמן זית שלישיות 80 גרם,מארזי טונה בשמן זית,ריו מרה,מכולת,דגים/בשר משומר,"ש.שסטוביץ בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
74,2022-04-04,295219.8021,71 - ראשון מזרח,פילטונה נתחי טונה בשמן זית רביעייה,מארזי טונה בשמן זית,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
75,2022-04-04,295219.8021,71 - ראשון מזרח,פילה אנשובי בשמן חמניות 50 גר',שפרוטים/מקרלים שימורים,ללא,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
76,2022-04-04,295219.8021,71 - ראשון מזרח,סטארקיסט שלישיות טונה בשמן זית 80 גר',מארזי טונה בשמן זית,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
77,2022-04-04,295219.8021,71 - ראשון מזרח,שלישיית נתחי טונה בהירה בשמן צמחי 80 גר' פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
78,2022-04-04,295219.8021,71 - ראשון מזרח,אנשובי ארוך אמיתי בשמן 45 גר' וילי פוד,אפרטיף,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
79,2022-04-04,295219.8021,71 - ראשון מזרח,"ס.ק בשמן עם לימון פ.ק 160 גרם ב""י",סלטי טונה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
80,2022-04-04,295219.8021,71 - ראשון מזרח,סרדין רוברט בשמן זית,סרדינים שימורים,רוברט,מכולת,דגים/בשר משומר,"א. סיימן סחר בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
81,2022-04-04,295219.8021,71 - ראשון מזרח,סרדין בשמן צמחי 110 גר',סרדינים שימורים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
82,2022-04-04,295219.8021,71 - ראשון מזרח,סטארקיסט שפע משקל 425 גר',טונה בודד,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
83,2022-04-04,295219.8021,71 - ראשון מזרח,ספייה סרדין בשמן,סרדינים שימורים,ספייה,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
84,2022-04-04,295219.8021,71 - ראשון מזרח,אנשובי צנצנת עם שמן זית 100 גר' תומר,שפרוטים/מקרלים שימורים,תומר,מכולת,דגים/בשר משומר,"תומר יבוא ושיווק מוצרי מזון (1983) בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
85,2022-04-04,295219.8021,71 - ראשון מזרח,קוליאס 120גרם,שפרוטים/מקרלים שימורים,יונה,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
86,2022-04-04,295219.8021,71 - ראשון מזרח,טונה סטאריקיסט בשמן 160 גר' רביעייה,מארזי טונה בשמן,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
87,2022-04-04,295219.8021,71 - ראשון מזרח,טונה סטאריקיסט בשמן קנולה רביעייה 160 גר,מארז טונה בשמן קנולה,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
88,2022-04-04,295219.8021,71 - ראשון מזרח,ויצמן סרדין בשמן זית 125 ג,סרדינים שימורים,ללא,מכולת,דגים/בשר משומר,"קונסיגנציה-ויצמן פרמיום בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
89,2022-04-04,295219.8021,71 - ראשון מזרח,טונה בשמן קנולה 158 גר' רביעייה פילטונה,מארזי טונה בשמן,פיל - טונה,מכולת,דגים/בשר משומר,"פילטונה תעשיות בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
90,2022-04-04,295219.8021,71 - ראשון מזרח,טונה במים רביעייה 160 גר - וילי פוד,מארזי טונה במים,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
91,2022-04-04,295219.8021,71 - ראשון מזרח,טונה בשמן רביעייה 160 גר - וילי פוד,מארזי טונה בשמן,וילי פוד,מכולת,דגים/בשר משומר,"ג.וילי-פוד אינטרנשיונל בע""מ",15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
92,2022-04-04,295219.8021,71 - ראשון מזרח,טונה סטארקיסט במים 160 גר' רביעייה,מארזי טונה במים,סטארקיסט,מכולת,דגים/בשר משומר,סטארקיסט דיפלומט היינץ,15.0,יום ב׳,18.433333333333334,0.0,6.433333333333334,3.0,0.0
